base_dir	moduleclass	module	version	toolchain	toolchainversion	versionsuffix	ebfile
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IPM	2.0.6	gompi	2019b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IPM/IPM-2.0.6-gompi-2019b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IPM	2.0.6	gompi	2020a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IPM/IPM-2.0.6-gompi-2020a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IPM	2.0.6	iimpi	2019b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IPM/IPM-2.0.6-iimpi-2019b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IPM	2.0.6	iimpi	2020a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IPM/IPM-2.0.6-iimpi-2020a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	IPM	2.0.6	iompi	2020a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/IPM/IPM-2.0.6-iompi-2020a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	ipp	2017.1.132	SYSTEM	SYSTEM		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/ipp/ipp-2017.1.132.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	ipp	7.0.5.233	SYSTEM	SYSTEM		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/ipp/ipp-7.0.5.233.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	ipp	8.1.0.144	SYSTEM	SYSTEM		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/ipp/ipp-8.1.0.144.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i	perf	ipp	9.0.1.150	SYSTEM	SYSTEM		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/i/ipp/ipp-9.0.1.150.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/k	perf	kineto	0.4.0	GCC	11.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/k/kineto/kineto-0.4.0-GCC-11.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mpiP	3.4.1	gompi	2019a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mpiP/mpiP-3.4.1-gompi-2019a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mpiP	3.4.1	iimpi	2019a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mpiP/mpiP-3.4.1-iimpi-2019a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mpiP	3.4.1	iompi	2019.01		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mpiP/mpiP-3.4.1-iompi-2019.01.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	MUST	1.6	foss	2018b	-Python-3.6.6	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/MUST/MUST-1.6-foss-2018b-Python-3.6.6.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	MUST	1.6	foss	2019b	-Python-3.7.4	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/MUST/MUST-1.6-foss-2019b-Python-3.7.4.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	MUST	1.7.1	foss	2020b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/MUST/MUST-1.7.1-foss-2020b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	MUST	1.7.2	foss	2021a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/MUST/MUST-1.7.2-foss-2021a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mympingpong	0.7.0	intel	2016a	-Python-2.7.11	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mympingpong/mympingpong-0.7.0-intel-2016a-Python-2.7.11.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mympingpong	0.7.1	intel	2016b	-Python-2.7.12	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mympingpong/mympingpong-0.7.1-intel-2016b-Python-2.7.12.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mympingpong	0.8.0	foss	2019a	-Python-2.7.15	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mympingpong/mympingpong-0.8.0-foss-2019a-Python-2.7.15.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mympingpong	0.8.0	intel	2017a	-Python-2.7.13	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mympingpong/mympingpong-0.8.0-intel-2017a-Python-2.7.13.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mympingpong	0.8.0	intel	2018a	-Python-2.7.14	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mympingpong/mympingpong-0.8.0-intel-2018a-Python-2.7.14.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m	perf	mympingpong	0.8.0	intel	2019a	-Python-2.7.15	easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/m/mympingpong/mympingpong-0.8.0-intel-2019a-Python-2.7.15.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/n	perf	NetPIPE	5.1	intel	2018a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/n/NetPIPE/NetPIPE-5.1-intel-2018a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/n	perf	NetPIPE	5.1.4	gompi	2020b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/n/NetPIPE/NetPIPE-5.1.4-gompi-2020b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/n	perf	NetPIPE	5.1.4	iimpi	2020b		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/n/NetPIPE/NetPIPE-5.1.4-iimpi-2020b.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0	foss	2016a		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0-foss-2016a.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.5	GCCcore	8.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.5-GCCcore-8.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.5	GCCcore	8.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.5-GCCcore-8.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.5	GCCcore	9.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.5-GCCcore-9.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.6	GCCcore	10.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.6-GCCcore-10.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.6	GCCcore	10.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.6-GCCcore-10.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.7	GCCcore	11.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.7-GCCcore-11.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.7	GCCcore	11.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.7-GCCcore-11.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.7	GCCcore	12.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.7-GCCcore-12.2.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.7	GCCcore	12.3.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.7-GCCcore-12.3.0.eb
easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o	perf	OPARI2	2.0.8	GCCcore	13.2.0		easybuild-cloned-repositories/easybuild-easyconfigs/easybuild/easyconfigs/o/OPARI2/OPARI2-2.0.8-GCCcore-13.2.0.eb
